kids,education,ethnicity,city16,lowincome16,immigrant
1,13,other,yes,yes,no
5,11,cauc,no,yes,no
3,12,other,no,yes,no
7,15,other,yes,yes,no
2,13,other,no,no,no
0,8,cauc,no,yes,no
1,9,cauc,no,no,no
3,16,cauc,no,no,no
3,16,cauc,yes,no,no
2,14,cauc,no,no,no
1,15,cauc,no,no,no
3,15,other,yes,no,no
3,14,cauc,yes,no,no
0,14,cauc,yes,yes,no
1,12,cauc,no,yes,no
3,12,cauc,no,no,no
0,17,cauc,no,no,no
2,16,cauc,yes,yes,no
2,12,cauc,yes,no,no
2,12,cauc,no,no,no
1,12,cauc,no,no,no
2,11,cauc,no,yes,no
1,14,cauc,yes,no,no
0,12,cauc,yes,no,no
2,16,cauc,no,no,no
3,14,other,no,yes,no
3,16,other,yes,no,no
2,12,other,yes,no,no
2,13,other,no,no,no
4,13,cauc,no,yes,no
5,12,cauc,no,no,no
8,10,other,no,yes,no
4,9,cauc,no,yes,no
0,15,cauc,yes,no,no
2,12,cauc,yes,no,no
1,16,cauc,yes,no,no
2,14,cauc,yes,no,no
4,12,cauc,no,yes,no
2,14,cauc,no,no,no
0,12,cauc,yes,no,no
2,12,cauc,no,no,no
1,15,cauc,no,no,no
2,16,cauc,no,no,no
0,16,cauc,no,no,no
0,12,cauc,no,yes,no
5,16,cauc,no,no,no
3,14,cauc,no,yes,no
0,11,cauc,yes,no,no
4,12,cauc,yes,yes,no
2,10,cauc,no,no,no
4,13,cauc,yes,no,no
2,12,cauc,no,yes,no
0,19,cauc,no,yes,no
2,16,cauc,yes,no,no
4,15,cauc,no,no,no
0,12,cauc,yes,yes,no
5,10,cauc,no,no,no
0,13,cauc,yes,no,no
3,17,cauc,yes,no,no
2,12,cauc,no,no,no
1,9,cauc,yes,yes,no
1,12,cauc,no,yes,no
1,14,cauc,no,yes,no
2,12,other,yes,yes,no
1,12,other,yes,no,no
4,12,cauc,yes,no,no
3,12,cauc,no,yes,no
2,12,cauc,yes,no,yes
4,14,cauc,no,no,no
1,16,cauc,no,yes,no
1,12,cauc,no,no,no
3,12,cauc,no,no,no
2,8,cauc,no,yes,no
0,14,cauc,yes,no,yes
5,13,cauc,no,no,no
0,13,cauc,yes,no,yes
1,17,cauc,yes,no,no
1,12,cauc,yes,yes,no
0,12,cauc,yes,no,no
2,12,cauc,yes,yes,no
4,18,cauc,yes,no,no
0,13,cauc,yes,no,no
3,12,cauc,yes,no,no
0,12,cauc,yes,no,no
2,16,cauc,yes,yes,no
0,13,cauc,yes,no,no
1,18,cauc,no,yes,yes
4,12,cauc,no,no,no
0,16,cauc,no,yes,no
2,12,cauc,yes,no,no
0,14,other,yes,no,no
6,13,cauc,yes,no,no
0,16,cauc,yes,yes,no
0,16,other,yes,no,no
1,12,cauc,yes,yes,no
5,12,cauc,no,yes,no
0,13,cauc,no,no,no
0,18,cauc,no,yes,no
0,14,cauc,yes,yes,no
1,12,cauc,no,no,no
1,13,cauc,yes,no,no
3,16,cauc,no,yes,no
2,14,cauc,no,yes,no
1,14,cauc,yes,yes,no
0,20,cauc,yes,no,no
3,12,cauc,yes,no,no
0,12,cauc,yes,yes,no
0,14,other,yes,no,yes
0,14,cauc,no,no,yes
0,20,cauc,yes,no,no
1,14,cauc,no,no,no
3,8,cauc,yes,yes,yes
3,8,cauc,yes,yes,no
6,9,cauc,no,no,no
2,16,other,yes,no,no
4,14,other,yes,no,no
3,4,other,no,yes,no
3,8,cauc,no,yes,no
4,14,other,yes,no,no
3,18,cauc,no,no,no
1,11,cauc,no,yes,yes
1,17,cauc,yes,yes,no
1,13,cauc,no,no,no
2,18,cauc,yes,no,no
4,13,cauc,yes,yes,yes
1,17,cauc,yes,no,no
3,14,cauc,no,yes,no
5,14,cauc,yes,no,no
5,18,cauc,yes,no,no
3,10,cauc,no,no,no
0,12,cauc,no,no,no
6,8,cauc,yes,no,no
0,16,cauc,no,no,no
0,18,cauc,yes,no,no
2,12,cauc,no,no,no
4,12,cauc,no,no,no
6,12,cauc,no,no,no
2,8,cauc,no,no,no
4,12,cauc,no,yes,no
7,14,cauc,no,no,no
3,14,cauc,yes,yes,no
0,9,cauc,no,yes,no
0,20,cauc,no,yes,no
3,12,cauc,no,no,no
3,17,cauc,no,no,no
0,10,cauc,no,no,no
3,15,cauc,no,yes,no
2,18,cauc,yes,yes,no
2,14,cauc,no,no,no
0,13,cauc,yes,no,no
1,6,cauc,no,no,yes
4,8,cauc,no,yes,no
0,12,cauc,yes,no,no
6,12,cauc,no,yes,no
5,10,cauc,no,no,no
3,12,cauc,no,no,no
0,12,cauc,no,no,yes
0,18,cauc,no,no,no
1,12,cauc,no,yes,no
1,13,cauc,no,no,no
0,11,cauc,no,no,no
3,12,cauc,no,no,no
0,12,cauc,no,yes,no
1,15,cauc,no,no,no
1,12,cauc,no,no,no
0,16,cauc,no,no,no
1,7,cauc,no,no,yes
2,12,cauc,no,no,no
3,12,cauc,no,no,no
2,12,cauc,no,yes,no
3,12,cauc,no,yes,no
5,11,cauc,no,no,no
2,14,cauc,yes,no,no
4,12,cauc,yes,no,no
2,13,cauc,yes,no,yes
2,8,cauc,no,yes,no
2,12,cauc,no,no,no
0,12,cauc,no,yes,no
1,12,cauc,no,no,no
3,12,cauc,no,yes,no
2,13,cauc,no,no,no
3,12,cauc,no,no,no
2,17,cauc,no,no,no
4,12,cauc,no,yes,no
4,20,cauc,no,no,no
4,12,cauc,no,no,no
4,18,cauc,no,yes,no
3,14,cauc,no,no,no
4,13,cauc,no,no,no
3,9,other,no,no,no
0,12,cauc,no,no,no
2,9,cauc,no,no,no
1,11,cauc,no,yes,no
6,11,cauc,no,yes,yes
7,12,cauc,no,no,no
3,14,cauc,no,yes,no
5,8,cauc,no,no,no
1,12,cauc,no,no,no
1,12,cauc,no,no,yes
0,8,cauc,no,yes,no
3,12,cauc,no,no,no
4,8,cauc,no,yes,no
2,10,cauc,no,yes,no
1,16,cauc,no,yes,no
2,16,cauc,no,no,no
0,16,cauc,no,no,no
1,12,cauc,no,yes,no
1,8,cauc,no,no,yes
3,8,cauc,no,no,yes
2,11,cauc,no,yes,no
0,17,cauc,no,no,no
2,14,cauc,no,no,no
4,12,cauc,no,yes,no
0,13,cauc,no,yes,no
0,16,cauc,no,no,no
0,4,cauc,no,no,no
5,11,cauc,no,yes,no
4,12,cauc,no,no,no
2,12,cauc,no,yes,no
3,8,cauc,no,no,no
4,12,cauc,no,yes,yes
0,12,cauc,no,yes,no
1,15,cauc,no,yes,no
0,11,cauc,no,no,no
3,12,cauc,no,yes,no
1,16,cauc,no,no,no
2,13,cauc,no,no,no
1,13,cauc,no,yes,no
2,13,cauc,no,no,no
3,12,other,no,yes,no
1,16,cauc,yes,no,no
2,12,cauc,no,no,no
1,12,cauc,no,yes,no
4,6,cauc,no,yes,no
3,11,other,no,yes,no
1,12,other,no,no,no
2,10,other,no,yes,no
5,12,other,no,yes,no
3,15,cauc,yes,no,no
3,16,cauc,no,no,no
7,6,cauc,no,no,no
3,11,cauc,yes,yes,no
2,8,cauc,no,yes,no
2,16,cauc,no,no,no
2,6,cauc,no,yes,no
3,16,cauc,yes,no,no
1,14,cauc,no,no,no
4,11,cauc,yes,no,no
0,16,cauc,yes,no,no
2,12,other,no,yes,no
3,10,cauc,yes,no,no
0,13,cauc,no,no,no
1,12,other,yes,no,yes
0,8,cauc,no,no,no
2,12,cauc,no,yes,no
3,12,cauc,yes,no,yes
5,12,cauc,no,yes,no
0,10,cauc,no,no,no
2,8,cauc,no,yes,no
3,11,cauc,yes,no,no
2,13,cauc,no,yes,no
1,10,cauc,yes,no,no
2,12,cauc,yes,yes,no
2,12,cauc,no,yes,no
1,12,cauc,yes,no,no
1,12,cauc,no,no,no
4,11,cauc,yes,no,no
3,14,cauc,yes,no,no
2,12,cauc,no,no,no
2,14,cauc,yes,no,no
1,19,cauc,yes,yes,no
3,13,other,no,yes,no
3,12,cauc,no,yes,no
2,12,cauc,no,no,no
4,9,other,no,yes,no
0,12,cauc,no,no,no
3,12,cauc,no,yes,no
3,10,cauc,yes,yes,no
0,16,cauc,no,no,no
3,12,other,no,yes,no
2,12,cauc,no,yes,no
2,9,cauc,no,yes,no
3,12,cauc,no,no,no
3,9,cauc,no,yes,no
2,10,cauc,no,no,no
1,12,cauc,no,yes,no
2,12,cauc,no,no,no
3,8,cauc,no,no,no
2,11,cauc,no,no,no
1,14,cauc,no,no,no
2,14,cauc,no,no,no
3,16,cauc,no,no,no
1,12,cauc,no,no,no
8,12,other,no,no,no
6,8,cauc,no,yes,no
3,12,cauc,no,no,no
6,12,other,no,yes,no
0,17,cauc,no,no,no
5,8,cauc,no,yes,no
1,8,cauc,no,yes,no
2,9,cauc,no,no,no
0,9,cauc,no,no,no
0,1,cauc,no,yes,no
2,12,other,no,yes,no
1,9,cauc,no,yes,no
0,12,cauc,no,yes,no
3,10,cauc,no,yes,no
2,17,cauc,no,no,no
2,14,cauc,yes,no,no
2,11,cauc,no,no,no
4,9,other,no,yes,no
2,12,other,no,yes,no
4,8,other,no,yes,no
0,12,other,no,no,no
1,12,other,no,yes,no
4,12,other,no,yes,no
3,11,other,no,yes,no
5,9,other,no,yes,no
3,12,other,no,yes,no
0,10,other,no,no,no
0,16,other,no,yes,no
2,14,cauc,yes,yes,no
1,10,cauc,yes,no,yes
2,13,other,no,yes,no
0,15,cauc,yes,no,no
5,14,cauc,yes,no,no
3,13,cauc,no,no,no
3,12,cauc,no,yes,no
3,12,cauc,yes,yes,no
4,16,cauc,no,no,no
0,12,cauc,no,no,no
1,17,cauc,yes,no,no
5,12,cauc,yes,no,no
4,12,cauc,no,yes,no
1,13,cauc,yes,yes,no
4,14,cauc,no,no,no
3,18,cauc,no,yes,no
2,20,cauc,no,no,no
0,17,cauc,yes,no,no
3,11,cauc,no,no,no
3,12,cauc,no,yes,no
1,18,cauc,yes,no,no
5,10,cauc,no,yes,no
2,16,cauc,no,no,no
2,14,cauc,no,yes,no
2,12,cauc,yes,yes,no
3,12,cauc,no,no,no
2,12,other,yes,no,no
0,13,other,yes,yes,no
0,15,other,yes,yes,yes
4,9,other,yes,no,yes
6,12,other,no,no,yes
1,12,other,yes,no,yes
0,19,cauc,yes,no,no
0,16,cauc,no,no,no
2,18,cauc,yes,no,no
2,16,cauc,yes,no,no
1,12,cauc,yes,no,yes
8,8,other,no,no,yes
2,12,cauc,no,no,yes
1,17,other,yes,no,no
4,13,other,yes,no,no
3,12,other,yes,no,yes
1,16,other,no,no,yes
2,16,cauc,yes,no,no
0,16,cauc,no,no,yes
1,19,cauc,yes,no,no
1,16,cauc,yes,no,no
0,18,cauc,yes,no,no
1,17,cauc,yes,no,yes
1,12,cauc,yes,yes,yes
0,13,cauc,no,no,yes
0,14,cauc,no,no,no
3,12,other,no,no,yes
4,11,other,yes,no,no
2,12,other,no,yes,no
8,12,other,yes,no,no
2,14,cauc,no,no,no
0,13,cauc,no,no,no
3,19,cauc,yes,yes,yes
3,12,other,no,no,no
0,12,other,no,no,yes
0,16,other,yes,no,yes
0,16,other,yes,no,yes
2,10,cauc,no,yes,yes
4,12,cauc,yes,no,no
1,12,other,yes,no,no
5,12,other,yes,no,no
4,12,other,yes,yes,no
5,20,cauc,yes,no,no
0,16,cauc,no,no,no
5,12,other,no,yes,no
3,13,cauc,no,no,no
1,7,cauc,no,no,yes
5,8,cauc,no,no,yes
2,12,cauc,yes,no,no
4,8,cauc,no,yes,yes
1,20,cauc,yes,no,no
2,20,cauc,yes,no,no
4,12,cauc,yes,yes,no
0,12,cauc,yes,no,yes
4,12,other,yes,no,no
2,12,other,no,yes,no
0,16,other,yes,no,no
4,14,other,yes,yes,no
1,12,other,no,no,no
1,12,other,yes,no,no
0,15,other,yes,no,no
1,11,cauc,no,no,yes
2,13,other,yes,yes,no
6,12,other,yes,yes,no
0,12,other,yes,no,no
0,16,cauc,yes,no,no
4,12,cauc,no,no,no
1,15,cauc,no,no,no
0,16,cauc,no,no,no
2,12,cauc,yes,no,no
3,13,other,yes,no,no
0,9,other,yes,yes,no
1,13,other,no,no,no
2,11,cauc,yes,yes,no
2,17,other,no,no,no
2,12,other,yes,no,no
4,12,cauc,yes,yes,yes
4,20,other,yes,no,no
5,12,other,no,no,no
2,20,other,yes,no,no
3,12,other,no,yes,no
2,16,cauc,yes,no,no
2,16,cauc,yes,no,no
2,12,cauc,no,no,no
2,16,cauc,yes,no,no
3,17,other,yes,no,yes
3,16,cauc,yes,no,yes
3,12,cauc,no,no,no
2,8,cauc,yes,no,yes
2,13,cauc,yes,no,no
2,12,cauc,yes,no,no
2,12,cauc,no,no,no
0,16,cauc,no,no,no
3,18,cauc,yes,no,yes
2,9,cauc,yes,no,yes
4,12,cauc,no,no,no
3,17,cauc,no,no,yes
1,17,cauc,yes,no,yes
1,16,cauc,no,no,no
2,14,cauc,yes,no,yes
2,14,cauc,yes,no,yes
4,11,cauc,yes,yes,no
2,13,cauc,yes,no,yes
1,16,other,yes,no,no
3,12,cauc,no,no,no
2,14,cauc,yes,no,no
1,13,cauc,no,no,no
3,13,cauc,yes,no,no
3,16,cauc,yes,no,no
1,16,cauc,yes,no,no
2,13,other,yes,yes,no
0,13,cauc,yes,no,yes
2,13,cauc,yes,yes,no
3,12,cauc,yes,no,no
2,16,cauc,no,no,no
3,17,cauc,yes,no,no
2,14,cauc,yes,no,no
0,13,cauc,yes,no,no
1,16,cauc,yes,no,no
2,16,other,yes,no,yes
2,12,cauc,no,no,no
0,14,cauc,yes,no,no
0,17,cauc,yes,no,yes
1,12,other,yes,no,no
0,16,other,yes,no,yes
0,12,other,yes,no,yes
2,17,cauc,yes,no,yes
0,16,cauc,no,no,no
0,16,cauc,yes,no,yes
0,13,cauc,no,no,no
1,14,other,yes,no,no
0,15,other,yes,yes,yes
2,13,cauc,no,no,yes
1,15,other,yes,no,no
0,12,cauc,yes,no,no
2,16,other,yes,no,yes
1,12,cauc,no,yes,no
0,14,cauc,yes,no,yes
2,17,cauc,yes,no,yes
1,13,other,yes,no,no
1,14,cauc,yes,no,no
2,16,cauc,yes,no,no
1,12,cauc,yes,no,no
2,16,cauc,no,no,no
2,19,cauc,yes,no,yes
2,12,cauc,no,no,no
0,12,cauc,yes,no,yes
2,17,cauc,no,no,no
1,12,other,no,yes,yes
2,12,cauc,no,yes,no
3,12,cauc,yes,yes,no
0,13,cauc,yes,no,no
2,14,cauc,yes,yes,no
1,14,cauc,no,no,yes
1,13,cauc,no,yes,no
1,14,other,no,no,no
5,15,other,yes,no,no
1,16,other,no,no,yes
0,12,cauc,yes,no,no
5,8,cauc,no,no,no
2,14,other,yes,yes,no
1,12,cauc,yes,yes,yes
4,16,cauc,yes,yes,no
1,13,cauc,yes,no,no
0,10,cauc,yes,no,no
2,12,cauc,no,yes,no
3,9,cauc,no,yes,no
3,12,cauc,yes,no,no
3,12,cauc,yes,no,no
1,14,cauc,yes,no,no
1,14,cauc,yes,no,yes
1,16,cauc,yes,no,no
4,16,cauc,yes,no,no
3,12,cauc,yes,no,no
4,15,cauc,yes,no,no
2,12,cauc,no,no,yes
5,13,cauc,yes,yes,no
0,12,cauc,yes,no,yes
2,12,cauc,yes,no,no
0,15,cauc,yes,no,yes
2,14,cauc,yes,no,no
3,7,cauc,yes,no,yes
3,12,cauc,yes,no,yes
0,11,cauc,yes,no,yes
2,8,cauc,yes,no,yes
3,12,other,yes,no,no
4,12,other,no,no,yes
0,12,other,yes,no,no
2,9,other,no,no,no
2,11,other,yes,yes,no
1,12,other,yes,no,no
1,13,other,yes,no,no
2,14,other,yes,no,no
0,11,cauc,no,no,no
8,9,cauc,yes,no,no
2,15,cauc,yes,no,no
0,18,cauc,yes,no,no
4,12,cauc,yes,no,no
0,17,cauc,yes,no,no
1,16,other,yes,no,no
1,16,other,yes,yes,no
1,15,cauc,yes,no,no
0,19,other,yes,no,yes
0,16,cauc,yes,no,no
0,12,cauc,yes,no,no
1,13,cauc,yes,no,no
2,12,cauc,yes,yes,no
2,12,cauc,yes,no,no
3,9,cauc,yes,yes,no
0,16,cauc,no,no,no
0,16,cauc,no,no,no
3,12,cauc,no,no,no
1,20,cauc,no,no,no
1,12,cauc,yes,no,yes
1,16,cauc,no,no,no
2,15,other,yes,no,no
4,10,other,yes,no,no
1,19,other,yes,no,no
4,16,other,no,no,no
2,10,other,no,no,no
0,16,cauc,yes,no,no
0,16,cauc,yes,no,yes
2,12,cauc,yes,no,no
4,13,other,no,no,no
1,11,other,yes,yes,no
2,11,other,yes,no,no
0,14,other,yes,yes,no
8,8,other,no,no,no
1,11,other,yes,no,no
1,11,other,yes,no,no
3,15,other,yes,no,yes
2,14,other,yes,no,yes
0,18,cauc,yes,no,no
1,15,cauc,yes,yes,yes
1,18,cauc,no,no,no
1,10,cauc,yes,yes,no
0,14,cauc,no,no,no
2,13,cauc,yes,no,no
2,12,cauc,yes,no,no
5,14,cauc,no,no,no
1,14,cauc,no,yes,no
2,16,cauc,yes,yes,no
3,14,cauc,yes,yes,yes
3,13,cauc,no,no,no
0,20,cauc,no,yes,no
0,16,cauc,no,no,no
0,16,cauc,no,no,no
3,11,cauc,yes,no,no
2,13,other,yes,no,yes
3,16,cauc,yes,no,no
0,14,other,no,no,yes
2,12,cauc,no,no,no
4,10,cauc,yes,no,yes
2,16,cauc,yes,no,yes
3,18,cauc,no,no,yes
2,16,cauc,no,no,no
5,16,cauc,no,no,no
4,16,cauc,yes,no,yes
2,12,cauc,no,no,no
2,14,cauc,yes,no,no
2,12,cauc,no,no,no
3,12,cauc,yes,no,no
2,9,cauc,yes,yes,no
3,10,cauc,yes,no,no
3,12,cauc,yes,no,no
0,10,cauc,yes,no,no
0,19,cauc,yes,no,no
2,9,cauc,yes,yes,no
4,12,cauc,yes,no,yes
1,10,other,no,no,no
3,8,other,no,no,no
1,12,cauc,no,no,yes
1,14,other,yes,no,no
3,13,other,yes,yes,no
3,13,other,yes,no,no
0,13,cauc,yes,no,no
0,16,cauc,no,no,no
0,14,cauc,yes,no,no
8,9,cauc,yes,yes,yes
0,16,cauc,yes,no,no
2,11,cauc,no,no,no
2,12,cauc,yes,no,no
2,16,cauc,yes,no,no
1,16,cauc,yes,no,no
3,19,other,yes,no,no
2,12,cauc,yes,no,no
1,12,cauc,yes,no,no
3,12,cauc,no,yes,no
1,12,cauc,yes,no,no
4,16,cauc,yes,no,no
2,18,cauc,yes,no,no
1,18,cauc,no,no,no
4,15,other,yes,no,yes
0,18,cauc,yes,yes,no
2,17,cauc,yes,no,no
2,16,other,yes,no,no
2,12,other,no,no,no
8,4,other,no,no,no
0,7,other,no,no,no
0,8,other,yes,yes,no
8,10,other,yes,no,no
2,13,other,no,no,no
1,12,other,yes,no,no
3,13,other,no,no,no
0,14,other,yes,no,no
1,11,other,yes,yes,no
4,11,other,yes,no,no
2,12,other,yes,no,no
2,12,cauc,yes,no,no
1,9,cauc,yes,no,no
0,12,cauc,no,no,yes
1,12,cauc,yes,yes,yes
7,12,cauc,yes,no,yes
2,12,cauc,yes,no,no
3,15,cauc,yes,no,no
3,12,cauc,yes,no,no
3,16,cauc,yes,no,no
0,16,cauc,no,no,no
0,13,cauc,yes,no,no
4,13,cauc,yes,no,no
1,12,cauc,yes,no,no
7,12,cauc,no,no,no
0,10,cauc,yes,no,no
0,14,cauc,no,no,no
2,16,cauc,no,no,no
1,13,cauc,yes,no,no
0,12,cauc,no,no,no
0,9,cauc,no,yes,yes
0,12,other,yes,no,yes
0,16,cauc,no,no,no
0,15,cauc,no,yes,no
2,16,cauc,no,no,no
1,14,cauc,yes,no,no
2,12,cauc,no,no,no
1,12,cauc,no,no,no
1,14,cauc,no,no,no
6,10,other,yes,no,no
2,12,other,no,yes,no
6,9,cauc,no,yes,no
5,11,other,yes,no,no
0,16,other,yes,no,no
5,12,other,no,yes,no
5,12,other,yes,no,no
4,12,other,yes,no,no
3,12,cauc,yes,no,no
2,12,cauc,yes,no,no
0,16,cauc,no,no,no
0,16,cauc,no,no,no
4,12,cauc,yes,no,no
2,8,cauc,no,no,no
2,11,cauc,yes,no,no
2,12,cauc,no,no,no
2,12,cauc,yes,no,no
0,18,cauc,yes,no,no
2,14,cauc,no,no,no
3,11,cauc,yes,no,no
3,13,cauc,no,no,no
1,14,other,yes,no,no
0,17,other,yes,no,no
1,16,other,no,yes,no
0,16,other,no,no,no
1,12,other,yes,no,no
3,10,other,yes,no,no
1,15,other,no,no,no
1,12,other,yes,no,no
0,16,other,no,no,no
2,10,cauc,yes,no,yes
2,18,cauc,no,no,no
0,20,cauc,yes,no,no
0,16,cauc,yes,no,no
0,15,cauc,yes,no,no
0,14,cauc,no,no,no
2,12,cauc,yes,no,no
2,15,cauc,yes,no,no
0,19,cauc,yes,no,no
0,14,cauc,no,no,no
0,13,other,yes,yes,no
3,12,cauc,yes,no,no
3,11,other,yes,no,yes
0,18,other,yes,no,no
0,20,cauc,yes,no,no
0,14,other,yes,no,no
2,8,cauc,yes,no,no
0,12,cauc,yes,no,no
1,13,cauc,yes,no,no
2,14,cauc,yes,no,no
3,12,cauc,no,no,no
2,17,cauc,yes,no,no
2,17,cauc,yes,no,no
3,8,other,no,no,yes
3,13,cauc,no,yes,no
2,12,other,yes,no,yes
1,14,cauc,yes,no,no
1,14,other,yes,no,no
2,14,other,yes,no,no
1,12,other,no,no,no
3,13,other,yes,no,no
4,11,other,no,no,no
2,12,other,no,no,no
3,12,cauc,yes,no,no
4,12,cauc,yes,yes,no
3,8,cauc,no,no,no
2,20,cauc,no,no,no
2,12,cauc,no,no,no
2,12,cauc,no,no,no
2,13,cauc,no,no,no
0,12,cauc,yes,no,no
2,8,other,yes,no,yes
0,15,cauc,no,no,no
0,12,cauc,yes,no,no
2,13,cauc,no,no,no
0,18,cauc,no,no,no
5,12,cauc,yes,yes,no
2,18,cauc,yes,no,no
1,13,cauc,yes,no,no
4,12,cauc,no,no,no
2,12,cauc,yes,no,no
4,17,cauc,yes,no,yes
2,12,cauc,no,yes,no
2,16,cauc,yes,yes,no
1,16,cauc,no,no,no
1,12,cauc,no,no,no
4,15,cauc,no,yes,no
5,18,cauc,no,no,no
3,16,cauc,yes,no,yes
0,16,cauc,yes,no,no
0,20,cauc,yes,no,no
4,16,cauc,yes,no,no
0,16,cauc,yes,no,no
1,16,cauc,yes,no,no
3,12,cauc,no,no,no
2,16,cauc,yes,no,no
3,18,cauc,yes,no,no
0,16,cauc,no,no,no
2,15,cauc,no,yes,no
2,17,cauc,yes,no,no
0,12,cauc,no,yes,no
0,14,cauc,yes,no,no
2,12,cauc,no,no,no
6,13,cauc,yes,no,no
2,13,other,yes,no,no
2,16,cauc,no,yes,no
2,16,cauc,no,no,no
3,18,cauc,yes,no,no
3,16,cauc,no,no,no
1,13,other,yes,no,yes
2,15,cauc,no,no,no
2,13,cauc,no,no,no
2,13,cauc,yes,no,no
3,15,cauc,yes,no,no
0,16,cauc,yes,no,no
2,17,cauc,yes,no,no
1,13,cauc,no,no,yes
2,16,other,yes,no,yes
3,11,cauc,yes,no,no
3,12,cauc,no,no,no
0,14,cauc,yes,yes,no
3,14,other,yes,no,no
1,16,cauc,yes,no,no
7,11,other,no,no,no
0,16,cauc,yes,no,no
1,12,cauc,yes,no,no
2,13,other,yes,no,no
0,11,other,yes,no,no
0,17,cauc,no,no,no
0,17,cauc,no,no,no
0,18,cauc,no,no,no
2,14,cauc,yes,no,no
1,16,cauc,yes,no,no
2,15,cauc,yes,no,no
0,13,cauc,no,no,no
0,16,cauc,yes,no,no
3,12,other,yes,no,no
3,13,cauc,yes,no,no
2,12,cauc,yes,no,no
3,11,cauc,yes,yes,yes
0,12,cauc,yes,no,no
4,12,cauc,no,yes,no
2,12,cauc,yes,no,no
3,16,other,no,no,yes
2,12,cauc,no,yes,no
1,13,cauc,no,no,no
0,15,other,yes,no,yes
2,13,cauc,no,no,no
4,12,other,yes,no,no
2,12,other,yes,no,no
3,13,other,yes,yes,no
2,11,other,no,no,no
1,13,other,yes,no,no
1,14,other,yes,no,no
2,14,cauc,no,no,no
1,12,cauc,yes,no,no
2,12,cauc,no,no,no
1,13,other,no,yes,no
2,13,cauc,yes,no,no
2,13,cauc,yes,no,no
3,12,other,no,no,no
2,12,other,yes,no,no
2,14,other,no,yes,no
1,14,other,yes,no,no
4,12,other,yes,no,no
2,14,other,yes,no,no
4,12,other,yes,no,no
1,16,cauc,no,no,no
0,12,cauc,yes,no,yes
2,16,cauc,yes,no,no
2,12,cauc,yes,yes,no
0,19,cauc,yes,no,no
1,12,cauc,yes,no,no
2,18,cauc,yes,yes,no
0,14,cauc,yes,no,no
0,12,cauc,yes,no,no
0,19,other,yes,no,yes
2,12,cauc,yes,no,yes
0,16,cauc,yes,no,no
0,12,cauc,yes,no,no
0,18,cauc,no,yes,no
1,12,cauc,yes,no,no
0,8,cauc,yes,no,no
3,14,cauc,yes,no,no
0,19,cauc,yes,yes,no
0,15,cauc,yes,no,yes
0,15,cauc,no,no,no
0,15,cauc,yes,no,no
0,16,cauc,yes,no,no
0,14,cauc,yes,no,no
4,12,cauc,yes,yes,no
1,14,cauc,no,no,no
1,17,cauc,no,no,no
2,16,cauc,yes,yes,no
3,12,cauc,yes,no,no
2,12,cauc,yes,no,no
3,9,cauc,yes,no,no
2,15,other,no,yes,no
5,13,cauc,yes,no,no
3,16,cauc,yes,no,no
3,14,cauc,yes,no,no
2,12,cauc,no,no,no
2,15,cauc,yes,no,no
0,16,cauc,yes,no,no
2,16,cauc,no,no,no
2,16,cauc,no,yes,yes
0,15,cauc,yes,no,no
0,15,cauc,no,no,no
0,12,cauc,no,no,no
1,9,cauc,no,no,no
2,14,cauc,yes,no,no
2,15,cauc,yes,no,no
2,17,cauc,no,no,no
2,12,cauc,no,no,no
0,14,other,yes,no,yes
3,12,other,yes,no,no
2,16,other,yes,no,yes
2,12,other,no,no,yes
5,12,cauc,no,yes,no
2,10,cauc,yes,yes,no
2,12,cauc,yes,no,no
2,16,cauc,yes,no,no
0,12,cauc,yes,no,no
0,15,cauc,no,no,no
0,14,other,yes,yes,yes
3,18,cauc,no,no,no
3,15,cauc,yes,yes,no
3,12,cauc,yes,no,yes
5,12,cauc,yes,no,no
0,16,cauc,no,no,no
2,14,other,no,yes,no
2,13,other,yes,no,no
0,17,other,yes,no,no
1,14,other,yes,no,no
2,14,cauc,no,no,no
2,12,cauc,yes,no,no
2,5,cauc,yes,no,no
2,12,cauc,no,no,no
3,12,cauc,no,no,no
4,13,cauc,yes,no,no
0,12,cauc,yes,no,no
0,12,cauc,yes,no,no
2,16,cauc,no,no,no
4,10,cauc,no,no,no
0,16,cauc,yes,no,no
0,12,cauc,yes,no,no
4,12,cauc,no,no,no
1,14,cauc,yes,yes,no
4,12,cauc,no,no,yes
4,12,cauc,no,no,yes
4,12,cauc,yes,no,no
8,8,cauc,yes,no,no
0,16,cauc,no,no,no
3,8,cauc,no,no,yes
0,12,cauc,yes,no,yes
1,12,cauc,no,no,no
3,11,cauc,yes,no,yes
1,12,cauc,no,no,yes
1,16,cauc,yes,no,no
0,16,cauc,yes,no,no
0,17,other,yes,no,no
0,17,other,yes,no,yes
2,17,cauc,no,no,no
2,13,cauc,no,no,no
2,15,cauc,yes,no,no
0,16,cauc,yes,no,no
2,12,cauc,yes,no,no
2,12,cauc,yes,no,no
1,15,cauc,no,yes,no
2,14,cauc,yes,yes,no
4,14,cauc,no,no,no
3,10,cauc,no,yes,no
5,12,cauc,no,yes,no
3,12,cauc,no,yes,no
1,7,cauc,no,no,no
0,19,cauc,no,yes,no
3,12,cauc,no,no,no
1,12,cauc,no,no,no
2,16,cauc,no,no,no
2,12,cauc,no,no,no
3,16,cauc,yes,no,no
1,12,cauc,no,yes,no
2,12,cauc,no,yes,no
