age,gender,grade,height,weight,physically_active_7d,strength_training_7d,school_night_hours_sleep
18.0,male,12,1.7,108.86,7.0,7.0,<5
18.0,male,12,1.7,60.78,7.0,0.0,7
17.0,male,11,1.85,70.31,7.0,3.0,7
17.0,female,11,1.63,50.35,0.0,1.0,7
16.0,female,11,1.63,58.06,7.0,1.0,7
17.0,female,11,1.6,56.7,7.0,3.0,8
16.0,female,11,1.68,70.31,4.0,3.0,6
16.0,female,11,1.57,61.24,3.0,4.0,5
17.0,female,11,1.63,85.73,2.0,0.0,5
17.0,female,11,1.73,49.9,7.0,7.0,8
17.0,female,11,1.63,79.38,4.0,0.0,5
17.0,female,11,1.65,68.95,3.0,2.0,8
16.0,female,11,1.83,78.02,0.0,0.0,6
17.0,female,11,1.6,63.5,2.0,2.0,5
17.0,male,11,1.83,108.86,7.0,4.0,6
17.0,male,11,1.7,65.77,0.0,0.0,6
17.0,male,11,1.78,77.11,7.0,7.0,6
17.0,male,11,1.98,81.19,7.0,4.0,8
17.0,male,11,1.55,50.8,0.0,3.0,<5
17.0,male,11,1.8,100.7,1.0,0.0,8
18.0,male,11,1.85,92.53,0.0,0.0,
17.0,male,11,1.78,88.91,7.0,6.0,8
17.0,male,11,1.73,77.11,5.0,2.0,6
17.0,male,11,1.7,74.84,7.0,7.0,7
17.0,male,11,1.78,69.85,7.0,3.0,8
18.0,male,12,1.78,95.26,4.0,0.0,6
17.0,male,12,1.85,86.18,0.0,0.0,6
18.0,male,12,1.9,90.72,7.0,6.0,8
18.0,female,12,1.6,53.52,4.0,1.0,7
18.0,female,12,1.65,61.24,3.0,1.0,5
17.0,female,12,1.47,44.0,7.0,3.0,8
18.0,female,12,1.55,49.9,5.0,5.0,7
18.0,female,12,1.6,83.92,3.0,0.0,<5
17.0,female,12,1.57,67.13,1.0,0.0,
18.0,female,12,1.52,57.61,7.0,3.0,7
18.0,female,12,1.65,76.2,3.0,0.0,5
18.0,female,12,1.63,74.84,3.0,3.0,7
18.0,female,12,1.63,65.77,0.0,0.0,6
18.0,female,12,1.47,56.7,0.0,0.0,7
18.0,female,12,1.63,79.83,3.0,3.0,7
18.0,female,12,1.78,127.01,7.0,5.0,6
18.0,female,12,1.7,72.58,7.0,5.0,8
17.0,female,11,1.68,56.7,0.0,0.0,5
18.0,female,12,1.57,63.05,6.0,2.0,5
18.0,female,12,1.55,52.16,0.0,0.0,<5
13.0,female,9,,,0.0,0.0,<5
17.0,male,12,1.7,64.41,5.0,0.0,6
18.0,female,12,1.55,57.61,1.0,1.0,5
17.0,male,12,1.75,58.97,5.0,0.0,7
15.0,female,10,1.75,73.94,3.0,0.0,6
16.0,female,10,1.52,52.16,5.0,3.0,8
16.0,female,10,1.57,43.55,3.0,5.0,6
16.0,female,10,1.7,48.54,3.0,0.0,5
16.0,female,10,1.68,58.97,1.0,5.0,<5
16.0,female,10,1.6,77.11,7.0,7.0,8
16.0,female,10,1.57,60.33,0.0,0.0,7
15.0,female,10,1.6,64.86,5.0,6.0,7
15.0,male,10,1.85,68.04,7.0,7.0,7
16.0,male,10,1.8,55.79,7.0,5.0,6
15.0,male,10,1.68,59.42,2.0,0.0,7
16.0,male,10,1.78,96.16,7.0,5.0,6
16.0,male,10,1.63,68.95,7.0,4.0,5
17.0,female,12,1.55,58.97,4.0,1.0,9
18.0,female,12,1.57,53.07,4.0,2.0,6
18.0,male,12,1.93,117.94,7.0,7.0,6
17.0,male,12,1.65,60.33,7.0,0.0,7
18.0,male,12,1.75,90.72,3.0,3.0,6
18.0,male,12,1.68,61.24,5.0,3.0,7
18.0,male,12,1.78,63.05,7.0,5.0,5
18.0,male,12,1.83,145.15,7.0,7.0,7
16.0,female,11,1.63,59.88,3.0,0.0,7
17.0,female,11,1.7,69.4,3.0,3.0,5
16.0,female,11,1.55,46.72,0.0,3.0,5
16.0,female,11,1.6,63.5,1.0,0.0,8
17.0,female,11,1.63,66.68,1.0,2.0,6
16.0,female,11,1.75,60.33,0.0,0.0,<5
17.0,female,11,1.63,83.92,0.0,0.0,7
17.0,male,11,1.75,83.46,7.0,3.0,8
16.0,male,11,1.8,88.91,7.0,7.0,<5
16.0,male,11,1.68,65.77,0.0,0.0,6
17.0,male,11,1.83,71.22,7.0,7.0,8
17.0,female,11,1.65,83.01,1.0,1.0,7
16.0,female,11,1.68,63.5,0.0,1.0,6
16.0,female,11,1.65,53.52,7.0,5.0,6
15.0,male,10,1.7,77.11,5.0,5.0,6
16.0,male,10,1.68,67.13,6.0,7.0,6
16.0,male,10,1.7,65.77,7.0,7.0,6
17.0,male,10,1.75,73.94,7.0,5.0,5
15.0,male,10,1.83,131.09,7.0,4.0,<5
16.0,male,10,1.73,73.48,7.0,5.0,8
16.0,male,10,1.7,73.03,7.0,7.0,8
16.0,female,10,1.5,40.37,1.0,0.0,6
17.0,female,10,1.7,56.7,1.0,0.0,7
16.0,female,10,1.55,65.32,3.0,2.0,5
16.0,female,10,1.57,49.9,7.0,4.0,7
15.0,female,10,1.6,63.05,2.0,0.0,7
16.0,female,10,1.5,63.5,6.0,4.0,7
17.0,male,11,1.78,68.04,7.0,7.0,7
17.0,male,11,1.8,69.4,7.0,3.0,7
17.0,male,11,1.75,73.94,7.0,7.0,7
17.0,male,11,1.85,65.77,0.0,0.0,9
16.0,male,11,1.78,72.58,7.0,4.0,7
17.0,male,11,,,7.0,5.0,9
17.0,male,11,1.85,91.17,7.0,4.0,7
17.0,male,11,1.68,59.88,5.0,4.0,5
16.0,male,11,1.68,59.88,5.0,3.0,8
17.0,male,11,1.75,108.86,5.0,5.0,9
16.0,male,11,1.78,73.03,7.0,4.0,8
17.0,male,11,1.78,70.31,7.0,7.0,8
17.0,male,11,1.6,62.6,7.0,5.0,8
16.0,male,11,1.88,90.72,7.0,7.0,8
18.0,male,11,1.8,86.18,0.0,0.0,
16.0,female,11,1.6,68.04,0.0,3.0,6
17.0,female,11,1.73,59.88,7.0,7.0,<5
17.0,female,11,1.6,63.05,2.0,1.0,6
14.0,male,9,1.68,62.6,5.0,0.0,9
15.0,female,9,1.55,50.35,5.0,5.0,
15.0,female,9,1.6,54.43,,,
15.0,female,9,1.52,45.36,7.0,7.0,7
15.0,female,9,1.57,43.09,7.0,7.0,6
14.0,female,9,1.73,55.34,6.0,3.0,6
14.0,female,9,1.57,63.5,5.0,3.0,8
15.0,female,9,1.68,72.58,0.0,2.0,6
14.0,female,9,1.65,54.43,7.0,7.0,9
15.0,female,9,1.57,53.07,2.0,3.0,7
18.0,male,12,1.7,61.24,7.0,7.0,7
17.0,male,12,1.7,70.76,3.0,5.0,7
18.0,male,12,1.68,45.36,5.0,2.0,7
17.0,male,12,1.8,88.45,3.0,0.0,6
18.0,male,12,2.01,83.92,7.0,3.0,8
17.0,male,12,1.83,79.38,5.0,5.0,7
17.0,male,12,1.75,68.04,0.0,0.0,7
17.0,male,12,1.78,70.76,4.0,0.0,7
18.0,male,12,1.73,86.18,7.0,5.0,8
18.0,male,12,1.83,79.38,7.0,4.0,7
18.0,male,12,1.8,77.11,7.0,6.0,6
18.0,male,12,1.83,92.99,7.0,7.0,8
18.0,male,12,1.8,76.2,7.0,0.0,5
18.0,male,12,1.68,72.58,7.0,7.0,9
17.0,female,12,1.55,49.9,3.0,0.0,<5
18.0,female,12,1.6,54.43,0.0,0.0,5
18.0,female,12,1.63,57.61,0.0,0.0,9
16.0,male,11,1.73,86.18,5.0,5.0,
15.0,female,10,1.73,63.5,7.0,3.0,7
16.0,female,10,1.55,56.7,0.0,0.0,7
15.0,female,10,1.65,48.99,4.0,3.0,10+
15.0,female,10,1.63,58.97,7.0,7.0,8
15.0,female,10,1.7,56.7,7.0,4.0,7
15.0,female,10,1.6,49.9,5.0,2.0,9
17.0,male,11,1.78,113.4,7.0,6.0,7
16.0,male,11,1.8,79.38,0.0,0.0,8
17.0,male,11,1.73,57.61,7.0,7.0,7
17.0,male,11,1.9,68.49,5.0,3.0,9
17.0,male,11,,,5.0,0.0,7
16.0,male,11,1.73,58.97,0.0,0.0,8
17.0,male,11,1.68,61.69,7.0,3.0,7
16.0,male,11,1.65,74.84,0.0,0.0,7
17.0,male,11,1.88,78.47,7.0,7.0,<5
18.0,female,11,1.6,107.96,5.0,0.0,6
17.0,female,11,1.6,55.34,3.0,1.0,8
16.0,female,11,,,3.0,0.0,8
17.0,female,11,,,7.0,7.0,8
17.0,female,11,1.7,97.52,4.0,0.0,8
16.0,female,11,1.6,56.7,4.0,3.0,7
17.0,female,11,1.57,61.69,5.0,4.0,7
18.0,female,11,1.5,46.72,7.0,7.0,8
15.0,female,9,1.45,43.09,1.0,1.0,8
14.0,male,9,1.63,67.59,7.0,3.0,8
15.0,male,9,1.75,70.31,7.0,3.0,9
14.0,male,9,1.75,58.97,7.0,7.0,8
14.0,male,9,1.65,56.7,5.0,7.0,8
15.0,male,9,1.73,72.58,7.0,7.0,6
14.0,male,9,1.57,45.36,7.0,7.0,7
14.0,male,9,1.88,75.75,0.0,7.0,7
16.0,male,,1.85,78.93,7.0,7.0,
16.0,male,9,1.6,62.6,2.0,7.0,8
18.0,male,12,1.93,124.74,7.0,0.0,6
18.0,male,12,1.78,55.79,4.0,2.0,6
17.0,male,12,1.65,86.18,0.0,0.0,7
18.0,male,12,1.85,95.26,7.0,7.0,7
18.0,male,12,1.57,53.98,0.0,3.0,<5
17.0,male,12,1.85,99.79,7.0,7.0,9
18.0,male,12,1.78,102.06,6.0,2.0,8
17.0,male,12,1.78,65.77,2.0,0.0,8
17.0,male,12,1.96,120.2,7.0,7.0,7
18.0,male,12,1.73,62.6,7.0,7.0,8
17.0,male,12,1.8,85.73,6.0,7.0,7
17.0,male,12,1.75,61.24,3.0,1.0,7
18.0,male,12,1.73,89.81,5.0,5.0,6
18.0,female,12,1.57,68.95,0.0,0.0,8
17.0,female,12,1.55,47.63,0.0,0.0,5
17.0,female,12,1.55,56.7,0.0,0.0,8
17.0,female,12,1.6,56.7,5.0,5.0,7
16.0,male,10,1.85,129.28,5.0,5.0,6
16.0,male,10,1.73,90.72,2.0,0.0,6
16.0,male,10,1.83,64.41,0.0,0.0,7
16.0,male,10,1.88,75.3,7.0,3.0,<5
16.0,male,10,1.8,62.6,7.0,7.0,8
16.0,male,10,1.78,81.65,7.0,3.0,7
16.0,male,10,1.68,72.58,5.0,2.0,9
15.0,male,10,1.83,68.04,6.0,5.0,8
15.0,male,10,1.78,95.26,7.0,7.0,10+
16.0,male,10,,,2.0,0.0,8
15.0,female,10,1.57,50.8,1.0,1.0,6
15.0,female,10,1.7,54.43,5.0,5.0,7
16.0,female,10,1.6,56.7,7.0,7.0,8
15.0,female,10,1.65,61.24,5.0,3.0,7
16.0,female,10,1.57,66.68,5.0,3.0,6
15.0,female,10,1.73,50.8,5.0,5.0,8
16.0,female,10,1.57,52.16,7.0,4.0,5
16.0,female,10,1.8,63.5,6.0,3.0,8
16.0,female,10,1.6,52.62,7.0,5.0,6
17.0,male,10,1.65,90.72,7.0,5.0,7
15.0,male,10,1.68,91.17,7.0,7.0,6
17.0,male,10,1.83,90.72,7.0,7.0,6
16.0,male,10,1.75,90.72,7.0,3.0,6
15.0,male,10,1.93,93.9,6.0,2.0,7
16.0,male,10,1.75,108.86,7.0,5.0,6
16.0,male,10,1.75,58.97,7.0,7.0,7
17.0,female,11,1.57,85.28,0.0,0.0,9
17.0,female,11,1.6,77.11,7.0,5.0,8
18.0,female,11,1.68,52.16,3.0,3.0,6
16.0,male,11,1.65,61.24,7.0,7.0,7
17.0,male,11,1.75,97.52,7.0,7.0,7
17.0,male,11,1.96,92.99,7.0,4.0,8
17.0,male,11,1.73,78.93,5.0,5.0,6
17.0,male,12,1.68,88.45,6.0,4.0,6
18.0,male,12,1.78,105.69,7.0,5.0,5
17.0,female,12,1.55,64.41,5.0,5.0,6
17.0,female,12,1.57,46.27,7.0,7.0,7
18.0,female,12,1.75,54.43,7.0,7.0,7
15.0,female,9,1.57,43.09,0.0,1.0,7
15.0,female,9,1.65,55.79,7.0,7.0,5
15.0,female,9,,,0.0,0.0,8
15.0,female,9,1.6,104.78,5.0,2.0,7
14.0,female,9,1.55,57.15,2.0,1.0,6
15.0,female,9,1.7,65.77,2.0,0.0,8
15.0,female,9,1.65,59.88,4.0,1.0,7
15.0,female,9,1.63,70.31,6.0,5.0,7
15.0,female,9,1.7,61.69,6.0,5.0,8
14.0,female,9,1.63,80.74,1.0,2.0,
15.0,female,9,1.6,55.34,2.0,5.0,6
15.0,female,9,1.7,61.24,2.0,3.0,8
15.0,female,9,1.55,81.65,5.0,0.0,7
15.0,female,9,1.55,52.16,0.0,1.0,6
15.0,female,9,1.68,86.18,0.0,1.0,5
15.0,female,9,1.7,48.08,0.0,3.0,7
15.0,female,9,1.68,83.92,0.0,4.0,5
15.0,female,9,1.6,64.86,7.0,7.0,7
15.0,female,9,1.55,49.9,0.0,0.0,10+
15.0,female,9,1.7,91.17,2.0,5.0,6
15.0,female,9,1.63,58.97,7.0,7.0,6
15.0,female,9,1.65,64.41,7.0,5.0,7
15.0,female,9,1.55,62.14,5.0,5.0,8
14.0,female,9,1.6,47.63,6.0,5.0,5
14.0,female,9,1.55,52.16,0.0,0.0,5
14.0,female,9,1.55,53.07,4.0,4.0,8
14.0,female,9,1.6,58.97,3.0,4.0,5
15.0,female,9,1.57,70.31,2.0,5.0,7
14.0,female,9,1.6,59.42,5.0,5.0,7
14.0,female,9,1.52,54.43,7.0,2.0,9
15.0,female,9,1.68,59.88,6.0,6.0,7
14.0,female,9,1.57,46.72,5.0,5.0,9
14.0,female,9,1.7,106.14,1.0,2.0,8
16.0,female,9,1.6,61.24,5.0,5.0,8
16.0,female,9,1.7,70.31,2.0,0.0,7
17.0,female,11,1.63,85.73,4.0,2.0,<5
17.0,female,11,1.63,65.77,5.0,2.0,<5
16.0,female,11,1.65,57.15,2.0,6.0,8
16.0,female,11,1.57,45.36,1.0,1.0,7
18.0,female,11,1.5,60.33,2.0,0.0,8
16.0,female,11,1.57,66.68,1.0,2.0,5
16.0,female,11,1.52,40.82,0.0,0.0,<5
17.0,male,11,1.75,63.5,7.0,7.0,6
16.0,male,11,1.7,90.72,7.0,3.0,6
16.0,male,11,1.88,95.26,7.0,5.0,8
17.0,male,11,1.98,102.06,4.0,2.0,9
16.0,male,11,1.78,68.04,4.0,0.0,7
17.0,male,11,1.73,65.77,6.0,2.0,5
17.0,male,11,1.8,86.18,7.0,7.0,8
16.0,male,11,1.8,62.14,7.0,7.0,7
16.0,male,11,1.73,111.13,7.0,7.0,<5
17.0,male,11,1.8,58.97,7.0,3.0,6
17.0,male,11,1.83,73.48,0.0,1.0,6
18.0,female,12,,,1.0,0.0,6
18.0,female,12,1.57,95.26,4.0,3.0,7
17.0,female,12,1.7,67.13,2.0,2.0,7
17.0,female,12,1.73,79.38,5.0,0.0,8
18.0,female,12,1.68,63.05,7.0,7.0,8
17.0,female,12,1.55,44.91,7.0,7.0,8
18.0,female,12,1.63,86.18,2.0,0.0,5
17.0,female,12,1.68,54.43,4.0,3.0,8
17.0,female,12,1.65,101.61,7.0,7.0,6
17.0,female,12,1.63,49.9,1.0,0.0,6
17.0,female,12,1.7,56.7,1.0,0.0,6
17.0,male,12,1.85,65.77,4.0,2.0,6
17.0,male,12,1.78,70.31,7.0,7.0,6
18.0,male,12,1.73,88.45,7.0,7.0,7
18.0,male,12,1.75,83.92,7.0,7.0,7
18.0,male,12,1.75,97.52,7.0,6.0,8
18.0,male,12,1.73,71.67,1.0,0.0,8
18.0,male,12,1.83,80.74,7.0,7.0,8
18.0,male,12,1.83,74.84,7.0,0.0,7
18.0,male,12,1.83,73.48,4.0,4.0,5
16.0,male,10,1.78,90.72,4.0,3.0,<5
15.0,male,10,1.75,72.12,4.0,3.0,5
16.0,male,10,1.75,68.04,7.0,7.0,6
15.0,male,10,1.73,62.6,7.0,7.0,<5
16.0,male,10,1.75,79.38,5.0,5.0,<5
16.0,male,10,1.73,63.96,2.0,2.0,7
16.0,male,10,,,7.0,7.0,7
16.0,male,10,1.83,72.58,7.0,7.0,6
16.0,male,10,1.73,70.76,7.0,7.0,7
16.0,male,10,1.73,61.24,4.0,5.0,5
16.0,male,10,1.8,122.47,5.0,0.0,8
15.0,male,10,1.73,83.92,7.0,7.0,<5
16.0,male,10,1.83,72.58,3.0,1.0,5
15.0,male,10,1.8,81.65,2.0,0.0,6
16.0,male,10,1.73,101.61,2.0,0.0,6
15.0,male,10,1.83,74.84,2.0,4.0,8
16.0,male,10,1.75,81.65,3.0,5.0,7
16.0,male,10,1.75,82.1,7.0,7.0,7
16.0,male,10,1.73,70.31,7.0,7.0,<5
15.0,male,10,1.73,108.86,7.0,7.0,9
16.0,male,10,1.88,88.91,7.0,7.0,10+
15.0,male,10,1.7,57.61,,,
15.0,male,10,1.63,49.9,7.0,7.0,9
16.0,male,10,1.78,112.04,0.0,0.0,10+
16.0,male,10,1.73,61.24,7.0,7.0,9
17.0,male,10,1.78,63.5,5.0,4.0,10+
18.0,male,10,,,0.0,0.0,<5
16.0,male,10,1.78,70.76,7.0,7.0,9
17.0,male,12,1.65,60.78,7.0,7.0,7
17.0,male,12,1.75,74.84,5.0,3.0,5
18.0,male,12,1.85,78.93,4.0,3.0,8
17.0,male,12,1.83,77.11,7.0,4.0,8
18.0,male,12,1.85,105.69,5.0,2.0,8
18.0,male,12,1.6,52.16,1.0,0.0,5
18.0,male,12,1.73,70.31,7.0,7.0,<5
18.0,male,12,1.85,113.4,3.0,0.0,7
18.0,male,12,1.7,68.95,3.0,3.0,<5
17.0,male,12,1.85,63.5,0.0,0.0,6
17.0,male,12,1.73,69.4,3.0,3.0,8
17.0,male,12,1.68,62.6,4.0,4.0,6
18.0,male,12,1.88,83.01,0.0,0.0,7
18.0,male,12,1.83,92.99,6.0,5.0,7
17.0,male,12,1.8,63.5,4.0,0.0,6
17.0,male,12,1.75,68.04,5.0,6.0,6
17.0,male,12,1.83,94.35,7.0,5.0,6
18.0,female,12,1.6,52.62,1.0,0.0,6
17.0,female,12,1.65,63.5,0.0,0.0,6
18.0,female,12,1.57,51.71,0.0,0.0,6
17.0,female,12,1.68,84.37,0.0,0.0,5
17.0,female,12,1.65,89.36,0.0,1.0,<5
17.0,female,12,1.7,65.77,0.0,0.0,<5
17.0,female,12,1.6,63.5,3.0,0.0,<5
17.0,female,12,1.63,52.16,0.0,4.0,5
16.0,male,9,1.75,81.65,3.0,3.0,6
16.0,female,9,1.65,42.64,0.0,0.0,7
14.0,female,9,1.75,52.16,6.0,2.0,<5
14.0,female,9,1.6,61.69,2.0,0.0,6
14.0,male,9,1.65,49.9,7.0,7.0,8
14.0,female,9,1.57,68.04,3.0,2.0,7
14.0,female,9,1.7,59.42,2.0,0.0,7
14.0,female,9,1.65,58.06,0.0,0.0,9
15.0,female,9,1.63,58.97,2.0,0.0,7
15.0,female,9,1.52,46.72,2.0,2.0,7
15.0,female,9,1.57,61.24,1.0,0.0,6
15.0,female,9,1.7,58.97,0.0,0.0,8
16.0,female,9,1.57,55.34,5.0,3.0,5
14.0,female,9,1.68,56.7,0.0,0.0,6
14.0,female,9,,,7.0,7.0,6
14.0,female,9,1.57,56.7,1.0,1.0,8
15.0,male,9,1.78,73.94,7.0,7.0,8
14.0,male,9,1.73,58.97,4.0,2.0,7
14.0,male,9,1.65,102.06,3.0,3.0,7
14.0,male,9,1.78,68.95,5.0,3.0,7
14.0,male,9,1.78,60.33,7.0,2.0,7
15.0,male,9,1.73,90.72,5.0,5.0,7
15.0,male,9,,,7.0,7.0,6
14.0,male,9,1.57,55.34,0.0,1.0,9
15.0,male,9,1.65,68.04,5.0,6.0,5
15.0,male,9,,,,,5
15.0,male,9,1.6,46.72,0.0,0.0,<5
14.0,male,9,1.8,90.72,7.0,4.0,7
15.0,male,9,1.68,72.58,0.0,0.0,9
14.0,male,9,1.88,82.56,7.0,5.0,
14.0,male,9,1.73,59.42,7.0,,10+
14.0,male,9,,,7.0,3.0,5
15.0,male,9,1.78,73.48,7.0,7.0,8
18.0,female,12,1.73,73.94,3.0,6.0,7
17.0,female,12,1.57,57.15,3.0,4.0,9
18.0,female,12,1.68,76.66,7.0,7.0,<5
18.0,female,12,1.63,56.7,0.0,0.0,5
18.0,female,12,1.6,58.06,0.0,0.0,7
18.0,female,12,1.75,70.31,2.0,0.0,6
17.0,female,12,1.5,46.27,0.0,0.0,7
17.0,male,12,1.75,99.79,1.0,1.0,
17.0,male,12,1.88,98.43,2.0,0.0,8
18.0,male,other,1.73,63.5,7.0,3.0,6
18.0,male,12,1.65,79.38,3.0,3.0,7
16.0,male,11,1.7,69.85,3.0,0.0,8
18.0,male,12,1.83,76.2,5.0,5.0,7
17.0,male,12,1.7,54.43,7.0,7.0,<5
16.0,female,10,1.6,76.66,3.0,3.0,<5
16.0,female,10,1.63,70.31,3.0,3.0,7
16.0,female,10,1.73,92.99,5.0,2.0,8
15.0,female,10,1.63,47.17,2.0,1.0,7
16.0,female,10,1.65,61.24,0.0,0.0,6
17.0,female,11,1.73,72.12,5.0,4.0,7
16.0,female,10,1.52,62.6,2.0,2.0,9
15.0,female,10,1.6,65.77,1.0,1.0,7
16.0,male,10,1.8,74.39,0.0,0.0,5
16.0,male,10,1.78,113.4,3.0,0.0,7
,male,11,,,,,
16.0,male,10,1.78,70.31,5.0,0.0,8
15.0,male,10,1.63,46.27,2.0,2.0,8
15.0,male,10,1.85,68.95,7.0,7.0,9
17.0,male,10,1.73,79.83,5.0,4.0,6
16.0,male,10,1.63,47.63,0.0,0.0,5
15.0,male,10,,,3.0,0.0,7
14.0,male,9,1.55,68.49,2.0,1.0,5
17.0,male,10,,,5.0,5.0,7
16.0,male,10,1.78,77.11,7.0,7.0,
15.0,female,9,1.5,109.32,4.0,4.0,8
14.0,female,9,1.6,61.24,7.0,4.0,<5
14.0,female,9,,,7.0,4.0,9
14.0,female,9,1.57,97.98,5.0,5.0,
15.0,female,9,1.57,64.86,0.0,0.0,6
15.0,female,9,1.52,53.07,2.0,0.0,7
14.0,female,9,1.57,58.97,0.0,0.0,7
15.0,female,9,1.63,61.24,2.0,2.0,8
16.0,female,9,1.73,81.65,4.0,3.0,8
15.0,female,9,1.57,41.73,5.0,5.0,8
15.0,female,9,1.8,63.5,1.0,4.0,8
14.0,female,9,1.63,46.27,4.0,1.0,6
15.0,female,9,1.7,90.72,0.0,0.0,10+
15.0,male,9,1.75,82.1,,,10+
15.0,male,9,1.9,99.79,1.0,2.0,<5
14.0,male,9,1.85,67.59,4.0,5.0,6
15.0,male,9,1.65,56.7,3.0,2.0,<5
18.0,male,12,,,7.0,7.0,10+
15.0,male,9,1.68,56.7,2.0,1.0,7
15.0,male,9,1.63,83.92,3.0,2.0,8
15.0,male,9,1.83,90.72,0.0,2.0,8
15.0,male,9,1.65,48.08,7.0,3.0,10+
15.0,male,9,1.75,63.5,5.0,5.0,7
15.0,male,9,1.75,82.56,0.0,0.0,8
15.0,male,9,1.65,58.97,3.0,0.0,7
15.0,male,9,1.8,97.98,5.0,7.0,7
15.0,female,10,1.63,58.97,0.0,3.0,7
15.0,female,10,1.63,99.79,5.0,1.0,7
16.0,female,10,1.63,68.04,7.0,7.0,9
16.0,female,10,1.7,81.65,3.0,5.0,6
15.0,female,10,1.63,58.97,1.0,1.0,7
15.0,female,10,1.68,63.5,0.0,3.0,6
15.0,female,10,1.57,46.72,7.0,3.0,7
16.0,male,10,1.78,68.04,5.0,5.0,7
15.0,male,10,1.7,106.6,5.0,6.0,8
16.0,male,10,1.7,58.97,4.0,7.0,8
16.0,male,10,1.7,60.78,5.0,4.0,8
15.0,male,10,1.85,67.13,4.0,1.0,8
16.0,male,10,1.8,87.09,1.0,1.0,7
16.0,male,11,1.73,99.79,7.0,5.0,7
17.0,male,10,1.7,81.19,7.0,0.0,7
16.0,male,10,1.83,80.29,3.0,3.0,
15.0,male,10,1.7,65.77,7.0,7.0,8
15.0,male,10,1.83,86.18,6.0,2.0,8
16.0,male,10,1.78,89.36,0.0,6.0,8
16.0,male,10,1.98,117.94,0.0,0.0,<5
17.0,male,11,1.78,80.29,2.0,0.0,8
16.0,male,10,1.7,61.24,5.0,4.0,8
16.0,male,10,1.83,101.15,3.0,4.0,8
17.0,male,10,,,2.0,2.0,5
16.0,male,10,1.83,90.72,1.0,0.0,6
15.0,male,10,1.88,72.58,7.0,5.0,7
17.0,female,11,1.68,81.65,0.0,0.0,<5
16.0,female,11,1.63,81.65,4.0,4.0,7
17.0,female,11,1.7,58.97,7.0,1.0,7
17.0,female,11,1.65,54.43,4.0,3.0,7
16.0,female,11,,,7.0,7.0,9
16.0,female,11,1.52,56.25,2.0,1.0,8
16.0,female,11,1.68,53.07,5.0,4.0,6
16.0,male,11,,,7.0,3.0,<5
16.0,male,11,1.63,58.97,0.0,1.0,7
17.0,male,11,1.7,54.43,2.0,0.0,6
16.0,male,11,1.68,99.79,5.0,2.0,5
17.0,male,11,1.9,122.47,7.0,4.0,7
17.0,male,11,1.73,87.54,3.0,2.0,7
17.0,male,11,,,0.0,1.0,6
17.0,male,11,1.9,71.22,2.0,0.0,6
16.0,male,11,1.83,58.97,0.0,0.0,6
17.0,male,11,,,1.0,0.0,8
16.0,male,11,,,4.0,1.0,9
17.0,male,11,1.73,92.08,5.0,4.0,6
17.0,male,11,1.83,70.76,2.0,5.0,7
17.0,male,11,1.78,63.5,5.0,3.0,9
17.0,male,11,1.65,47.63,0.0,0.0,10+
17.0,male,11,1.7,80.74,7.0,2.0,7
17.0,male,11,1.83,103.42,0.0,0.0,7
16.0,male,11,1.75,63.5,4.0,3.0,8
18.0,male,12,,,7.0,7.0,10+
17.0,male,11,1.85,65.77,0.0,2.0,6
17.0,male,11,1.8,117.94,5.0,3.0,8
16.0,male,11,,,0.0,0.0,<5
17.0,male,11,1.63,56.7,2.0,2.0,6
17.0,female,12,,,4.0,2.0,7
17.0,female,11,1.75,61.24,0.0,0.0,7
16.0,female,10,1.55,56.7,4.0,3.0,5
17.0,female,11,1.55,51.26,2.0,3.0,6
16.0,female,11,1.63,86.18,0.0,0.0,7
17.0,female,11,1.63,57.15,7.0,1.0,6
16.0,female,11,1.68,58.97,4.0,4.0,8
16.0,female,11,1.55,54.89,0.0,0.0,5
16.0,female,11,,,,,
17.0,female,12,1.55,53.98,0.0,2.0,6
16.0,female,11,,,3.0,3.0,8
16.0,female,11,1.68,62.14,6.0,6.0,7
18.0,female,12,1.63,64.41,3.0,2.0,8
18.0,female,12,1.57,70.31,5.0,0.0,5
18.0,female,12,,,1.0,1.0,5
17.0,female,12,1.65,74.84,0.0,0.0,6
18.0,female,12,1.68,65.77,0.0,0.0,6
17.0,female,12,1.68,65.77,5.0,4.0,6
18.0,female,12,1.65,49.9,5.0,3.0,7
17.0,female,12,1.55,54.43,1.0,2.0,8
17.0,female,12,1.57,68.04,0.0,0.0,9
18.0,female,12,1.8,64.41,0.0,0.0,6
18.0,female,12,1.6,53.52,0.0,0.0,6
17.0,female,12,1.52,48.99,7.0,7.0,6
18.0,male,12,1.8,56.7,5.0,4.0,7
18.0,male,12,1.8,128.82,4.0,4.0,6
17.0,male,12,1.75,70.31,5.0,3.0,6
17.0,male,12,1.68,68.49,4.0,7.0,6
17.0,male,12,1.83,119.75,,,
17.0,male,12,1.7,68.49,7.0,7.0,8
18.0,male,12,1.8,68.04,7.0,7.0,6
17.0,male,12,,,4.0,5.0,7
18.0,female,12,1.63,50.8,1.0,0.0,7
18.0,female,12,1.55,57.61,5.0,0.0,<5
18.0,female,12,1.68,121.56,0.0,1.0,6
17.0,female,12,1.68,108.86,2.0,0.0,
18.0,female,12,,,7.0,7.0,6
17.0,female,12,1.6,63.5,0.0,0.0,6
